Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Chez Evelyne,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.227473,-61.531135,64 carénage,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://fr-fr.facebook.com/Resto-Evelyne-988090587926544/,,"Resto Evelyne vous propose une expérience culinaire authentique dans une ambiance chaleureuse, avec une délicieuse cuisine antillaise traditionnelle préparée à partir d'ingrédients frais.",https://data.datatourisme.fr/13/e27a0227-8068-3775-bb22-180f9a7bd26b
Sama,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.237558,-61.564624,33 rue de l'industrie,97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-01,#https://restaurantsama.com/fr/,,"SAMA Restaurant est un lieu emblématique de la gastronomie française, situé dans un cadre romantique et intimiste.",https://data.datatourisme.fr/13/4b766b01-f7fe-37c1-b3ca-0b0eb5e57ed5
Chez Forbin,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.227698,-61.531048,Carénage  mouillage forbin,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://resto-chez-forbin.business.site/,,"Situé à Pointe-à-Pitre, le restaurant Chez Forbin est une référence pour la cuisine antillaise, proposant des plats faits maison à base de fruits de mer, poissons frais et viandes, dans une ambiance conviviale.",https://data.datatourisme.fr/13/e045efaf-446b-3b12-9b85-fe3f12cf7b1a
Kaz A Soup,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.23859,-61.532283,59 rue gilbert de chambertrand,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/pages/An-Chody%C3%A8-La/499741640057627,,"Découvrez La Kaz à Soupe, un havre intimiste au cœur de Pointe-à-Pitre, où les soupes créoles prennent vie dans des formules de dégustation alléchantes, comme le giraumon et la langouste, servies avec des croûtons croustillants et une délicieuse quiche.",https://data.datatourisme.fr/13/f4dd68f9-a838-3576-a18f-d0123d71f7db
Trésor de la Santé,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.013139,-61.586286,St Sauveur all Mineurs,97130#Capesterre-Belle-Eau,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-08,#,,"Sur la route des chutes du Carbet, ce restaurant en bambou offre une pause authentique autour de racines pays et de saveurs traditionnelles.",https://data.datatourisme.fr/13/cf76edfb-1666-3f16-ade7-a9a25004453b
Aka Lélène,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.330357,-61.340166,Entrée plage de l'autre bord,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-02-12,#https://guadeloupe.net/restaurant/aka-lelene-le-moule,,"Découvrez Aka Lélène, votre restaurant de plage incontournable au Moule, à moins de 300m de la mer. Savourez une cuisine exquise les pieds dans le sable, dans une ambiance idyllique.",https://data.datatourisme.fr/13/2bb4aa10-5da0-39ec-8db0-aab6e863f53e
Le Cosmopolite,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.270681,-61.631328,Grosse roche-la-croix,97129#Lamentin,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/CosmopoliteLamentin,,"Au cœur d'un jardin verdoyant, Le Cosmopolite vous invite à découvrir des spécialités créoles inspirées des recettes des grands-mères antillaises. Savourez des plats raffinés en terrasse ou lors de nos brunchs au bord de la piscine.",https://data.datatourisme.fr/13/0d3ea852-ffac-3b36-a44e-dfc6b2f1ecaa
Infini Plongée,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,15.98225,-61.715263,Marina de rivière sence,97113#Gourbeyre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-28,#,,"Centre de plongée en Guadeloupe, à la marina de Rivière Sens, un lieu calme et familial entre Basse-Terre et Vieux-Fort.",https://data.datatourisme.fr/13/6255c5d7-ffaa-33f1-98c6-43792e565c92
La Sylvathèque,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,15.989981,-61.709743,Blanchet,97113#Gourbeyre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#http://www1.onf.fr/guadeloupe/onf_guadeloupe/loisirs/sylvatheque,,la sylvathèque de Blanchet dispose d’un centre de documentation et des salles de conférences et d’expositions consacrées à la forêt tropicale. La structure propose des randonnées pédagogiques pour la découverte de la forêt tropicale.,https://data.datatourisme.fr/13/86335129-8c88-3cc6-a813-b3c841c58968
La Belle Chaudière,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.234533,-61.663855,Lieu dit Ravine Chaude,97129#Lamentin,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/people/Restaurant-La-Belle-Chaudiere/100038889611171/,,"Plongez dans l'authenticité créole à La Belle Chaudière, où les délices de la mer et les grillades savoureuses s'associent à des cocktails rafraîchissants pour une expérience culinaire inoubliable à Ravine Chaude, Lamentin.",https://data.datatourisme.fr/13/9bbf2cd5-3086-3230-b3c8-51ab9c2d46e7
La Croisière chez Lulu,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.30788,-61.794712,129 rue de la vague bleue,97136#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/people/Restaurant-La-Croisi%C3%A8re-Chez-Lulu/100067136139381/,,"Découvrez La Croisière Chez Lulu, un restaurant coloré en bord de mer avec vue sur la baie de Deshaies, offrant toute sorte de plats typiques de la Caraïbe comme le poisson grillé, le blaff, le colombo et même des spécialités à base de fruits de mer.",https://data.datatourisme.fr/13/2f0f0992-33c4-3ecf-a5b6-6d933c917f81
Coeur Des Iles - Excursion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.267765,-61.530643,Aéroport pôle caraïbes,97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2024-11-04,#https://www.coeurdesiles.travel/,,"Découvrez les îles de la Guadeloupe avec Cœur des îles de Karukera Tours, qui propose une gamme d'excursions pour des vacances inoubliables. Notre passion pour le patrimoine culturel et notre expertise vous garantira une expérience inoubliable.",https://data.datatourisme.fr/13/c51c3ed1-bc17-37fe-939a-a854a551bf0e
Le 9,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.223018,-61.527147,9 quai de la marina,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-06-25,#https://www.facebook.com/antoinesimon971/,,"Le Restaurant le 9, à la Marina du Gosier, propose une cuisine créole et traditionnelle dans une ambiance animée, avec une large sélection de vins. Ouvert tous les jours de 18h00 à minuit, c'est le lieu idéal pour une soirée gourmande en bord de mer.",https://data.datatourisme.fr/13/245cad58-fa43-303f-90e0-973992f9a7c4
Au Bon Vivre,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.868831,-61.582136,30 Rue Jean Calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-29,#http://www.aubonvivre.net/,,"Bienvenue dans un lieu chargé d'histoire et de saveurs, niché dans une bâtisse créole de plus de 150 ans.",https://data.datatourisme.fr/13/79a92de0-3af9-3f97-a7dd-07b82a5ada84
Poterie Fidelin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#CraftsmanShop|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,15.854764,-61.621375,Grande-anse,97136#Terre-de-Bas,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-20,#https://www.facebook.com/poteriefidelin/,,"Unique monument historique de Terre-de-Bas, ces ruines remarquables vous emmènerons dans l'histoire de la Guadeloupe et de ses esclaves.",https://data.datatourisme.fr/13/e6737fd3-eadd-31ca-84c0-04ba2711cf37
La Manade,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#EquestrianCenter|http://schema.org/LocalBusiness,16.005194,-61.713397,Saint-phy,97120#Saint-Claude,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://fr-fr.facebook.com/lamanadeguadeloupe/<>https://lamanade971.ffe.com/,,"Nous proposons des cours d'équitation pour les petits et les grands durant toute la semaine et toute l'année ainsi que des compétitions. La Manade, c'est aussi des stages, des balades et la possibilité de mettre votre cheval en pension pré.",https://data.datatourisme.fr/13/cac623bc-adc7-3b23-a2d8-b75384816834
Parc des roches gravées,https://www.datatourisme.fr/ontology/core#ArcheologicalSite|https://www.datatourisme.fr/ontology/core#CulturalSite|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest,15.969707,-61.641859,Quartier bord-de-mer,97114#Trois-Rivières,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://www.cg971.fr/,,Ce parc est géré par le Conseil Départemental de la Guadeloupe. Il se situe sur la commune de Trois-Rivières et occupe 1 hectare. Il est classé au Monuments Historique depuis 1974.,https://data.datatourisme.fr/13/00b3a140-c105-3116-bfcf-3b75019a1051
Le Murat,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.875474,-61.303032,Section murat,97112#Grand-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#,,"Le Murat, situé à Grand-Bourg de Marie-Galante, est un charmant restaurant qui allie cuisine locale et atmosphère conviviale.",https://data.datatourisme.fr/13/46e0fcaa-58c7-3610-9eaa-cdc6e232e861
Chez Pinpin,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.399271,-61.411684,Plage Anse Maurice,97131#Petit-Canal,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#,,"Découvrez Chez Pinpin, une petite pépite culinaire nichée à Petit-Canal, Guadeloupe.",https://data.datatourisme.fr/13/daff9224-9ebc-3721-8d7d-67114acf03c8
Bik Karaïb,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.327421,-61.335843,Plage autre bord,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-05-20,#https://www.restaurant-guadeloupe.eu/cuisine-creole-guadeloupe-le-moule-tropic-cocktails-saint-francois-sainte-anne-restaurant-creole,,"Venez découvrir Bik Karaïbe au Moule, en Guadeloupe, un restaurant sur la plage de l'Autre Bord. Savourez une cuisine raffinée mêlant tradition française et touches exotiques, dans une ambiance conviviale et décontractée, idéale pour la détente.",https://data.datatourisme.fr/13/386bf193-4e2f-3efa-ab64-6dd0abc109e3
Karukera Surf Club,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.32082,-61.299583,3194 route de la clinique,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://ksurfclub.wixsite.com/karukerasurfclub,,"Créé en 1985, le Karukera Surf Club est le premier club de surf de Guadeloupe, basé au Moule. Il propose des cours tout au long de l'année pour tous les niveaux sur le littoral de la Grande-Terre.",https://data.datatourisme.fr/13/281fde8c-ec2f-3417-995d-41d3ca6f15b5
Jangal Kafé,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.0257,-61.60437,Route des chutes du carbet,97130#Capesterre-Belle-Eau,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#http://www.jangalkafe.com/,,"Au pied des chutes de Carbet, à Capesterre-Belle-Eau, notre restaurant créole authentique vous propose une cuisine locale mêlant tradition et créativité.",https://data.datatourisme.fr/13/69ae9262-ec06-3668-8b24-32a700768a85
Chez Les Filles,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.868358,-61.582508,Rue Jean Calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/people/Chez-les-filles/100054266060115/,,"Le restaurant Chez Les Filles Fwi à Terre-de-Haut, aux Saintes, offre une cuisine simple et savoureuse : sandwichs, omelettes, salades, gaufres sucrées et salées, ainsi qu'un bar à jus et des bières.",https://data.datatourisme.fr/13/adc1c44f-9314-340a-bb78-d55daf91afc5
Voil'ô Saintes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,15.873919,-61.579394,Terre-de-haut  les saintes,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://voilosaintes.com/,,"Embarquez avec Voil'Ô Saintes pour une aventure inoubliable à la découverte des îles de Terre-de-Haut, Terre-de-Bas, Ilet Cabrit et Grand Ilet.",https://data.datatourisme.fr/13/bdfda4c2-2125-3ffd-beda-1d0144eb6b07
Maranatha Tours,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.236431,-61.535861,17  centre saint john perse Quai Lesseps Bâtiment Lardenoy,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-30,#https://www.maranatha-tours.com/,,"Maranatha Tours organise des voyages sur mesure, circuits, croisières et séjours en Guadeloupe, en Caraïbe et à travers le monde.  Découvrez chaque destination sous un angle unique.",https://data.datatourisme.fr/13/f69be2cd-e244-3f4e-9db0-aa6d94715899
Canopée Forêt Aventure,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.171705,-61.775769,Plage de malendure,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-08,#https://www.canopeeguadeloupe.com/canyoning,,"Canopée Guadeloupe, située à Bouillante sur la plage de Malendure, vous propose des randonnées sur la Soufrière et des sorties canyoning encadrées par des guides diplômés pour découvrir la forêt tropicale et ses rivières sauvages.",https://data.datatourisme.fr/13/881281bc-e1ab-3df0-b70d-e07699d313e2
Centre de Plongée des Ilets,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.16349,-61.775757,Plage de malendure,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-20,#https://www.plongee-guadeloupe.fr/,,"La côte sous le vent à Bouillante, avec ses eaux cristallines et les îlets Pigeon, offre un cadre idéal pour la plongée dans la Réserve Cousteau, tout en permettant de savourer des couchers de soleil inoubliables.",https://data.datatourisme.fr/13/d3715e1a-6c8b-314e-b2f3-31b0f1e177ae
L'Oceanite,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.002772,-61.286468,Village de meynard section vieux fort,97134#Saint-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2024-12-09,#https://www.villagedemenard.fr/,,"Le restaurant de l'hôtel Au Village de Ménard, près de la plage de Vieux-Fort, propose une cuisine raffinée à base de produits locaux, dans un cadre idyllique avec piscine. Petit-déjeuner servi au bord de la piscine sous réservation. Déjeuner également.",https://data.datatourisme.fr/13/364c5278-2ee7-337e-bfe7-25ff4bf29368
O'Bon Goût,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.239812,-61.566217,Imm. Le forum  rue f. Forest zi jarry,97122#Baie-Mahault,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-30,#,,"Profitez d'une pause gourmande sur la terrasse verdoyante de O'Bon Goût à Baie-Mahault, au cœur de Jarry, où une équipe souriante vous accueille dans une ambiance conviviale et détendue.",https://data.datatourisme.fr/13/026cb112-c674-31f0-bda8-c055fc90e645
Gwadaventure Excursion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#SightseeingBoat|http://schema.org/LocalBusiness,16.334835,-61.696102,Boulevard Maritime Port de sainte-rose,97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2024-12-11,#https://gwadaventure.fr/,,"Venez vivre une expérience unique avec Gwadaventure à Sainte-Rose, à bord de nos bateaux hors-bord confortables, homologués pour 14 personnes, avec bain de soleil à l’avant pour des moments de détente inoubliables.",https://data.datatourisme.fr/13/a6e2a05b-673f-3a1f-afaf-00cf3b8587b6
Le Mandiana Shiva,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.330929,-61.34037,Route de la baie,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://fr-fr.facebook.com/pages/category/Cajun---Creole-Restaurant/Le-Mandiana-222365891514735/,,"Le Mandiana Shiva, au cœur du Moule, vous invite à une expérience culinaire unique avec sa cuisine savoureuse mêlant tradition et modernité, le tout dans une ambiance conviviale.",https://data.datatourisme.fr/13/b73f0bfe-c5b3-363d-b8d3-800afb966a62
Les Baillantes Tortues,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.258183,-61.792713,Port de baillargent,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2024-12-11,#https://www.lesbaillantestortues.com/,,"Notre club de plongée, situé entre Deshaies et Pointe Noire en Guadeloupe, offre des expériences adaptées à tous, des premières plongées aux explorations nocturnes et d'épaves, pour découvrir la beauté des récifs et de la vie marine.",https://data.datatourisme.fr/13/bff2f8de-218e-313a-bd50-127374950016
Yaka Gwada,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.370057,-61.447582,N8 bazin,97131#Petit-Canal,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#,,"Nous vous invitons à venir découvrir notre équipe chaleureuse et dynamique au départ de Bazin à Petit-canal pour vous évader lors d'une randonnée de Quad-Buggy inoubliable.

C'est l'occasion de plonger au cœur d'une Guadeloupe méconnue.",https://data.datatourisme.fr/13/7b0bbe1c-9512-37c1-9417-e0baaea16c11
Sea Step & Sun,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#EquipmentRentalShop|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#Rental|https://www.datatourisme.fr/ontology/core#EquipmentRental|http://schema.org/LocalBusiness|http://schema.org/Product,16.378891,-61.494673,Port de pêche,97131#Petit-Canal,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-09-29,#https://www.steppadle-guadeloupe.com/%C3%A0-propos,,Sea Step & Sun – Osez l’aventure marine à Petit-Canal,https://data.datatourisme.fr/13/e2de5cf2-195a-3747-8107-a1530c31ddd4
Veloc: Location de VTT,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Product|https://www.datatourisme.fr/ontology/core#EquipmentRentalShop|https://www.datatourisme.fr/ontology/core#ServiceProvider|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#Rental|https://www.datatourisme.fr/ontology/core#EquipmentRental|http://schema.org/LocalBusiness|http://schema.org/Product,16.328068,-61.70155,"11 lotissement comté de la rose, Sainte-Rose, Guadeloupe",97115#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-05,#https://www.veloc.org/,,"VELOC, à Sainte-Rose, vous offre la location de VTT pour explorer les sentiers secrets du Nord Basse-Terre, entre mer et montagne, avec des parcours adaptés à tous. Découvrez des paysages exceptionnels au fil de circuits uniques.",https://data.datatourisme.fr/13/e8fc578b-8fd0-3f3b-b2fb-bf4d3d8165b2
Xtrême Gliss 971,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.422718,-61.531976,Anse du souffleur,97117#Port-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://www.caraibesflyboard.com/,,"Xtrême Gliss 971 vous propose des activités nautiques excitantes à Port-Louis : jet-ski, bouée tractée, flyboard, et stand-up paddle, avec des randonnées guidées vers des sites époustouflants comme la Grande Vigie et l'îlet Caret.",https://data.datatourisme.fr/13/4c51fd15-0901-3b87-816b-31610759465c
Bleu Passion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.161391,-61.775138,Zac les ilets de pigeon,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-20,#https://www.bleupassionguadeloupe.com/,,"Bleu Passion, centre de plongée sous-marine situé dans le Parc National, vous invite à explorer des sites marins exceptionnels, adaptés à tous les niveaux. Une expérience unique entre découvertes sous-marines et visites touristiques sur l'île.",https://data.datatourisme.fr/13/9039197a-4ee1-3ec4-9af3-e67c535747db
