Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Gîte Le dit vin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,49.0755746,3.6891195,5 Rue des Berceaux Bouquigny,51700#Troissy,,,Office de tourisme des Paysages de la Champagne,ADT de la Marne,2025-07-16,#|#|#|#https://reservation.gites-de-france-marne.com/fr/reservation/H51G009549,Gîtes de France#Gîtes de France|4 épis / Premium#Gîtes de France,"Venez  vous reposer dans cette ferme résolument moderne. A mi-chemin entre Epernay et Reims, vous pourrez visiter les plus grands maisons de Champagne mais aussi découvrir la coopérative du village.",https://data.datatourisme.fr/26/35239954-50df-3c2e-b27a-07f237449750
Chalet Les Charmalynes - 2,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1493275082747,6.78123496895603,755 rue David,88640#Granges-Aumontzey,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-09,#https://www.lescharmalynes.com/,4 étoiles#Classement officiel des hébergements touristiques|4 épis / Premium#Gîtes de France,"A 10 minutes de Gérardmer, joli chalet indépendant de plain-pied sur terrain clos par un portail, de plus de 5000 m2. 
Au cœur de la vallée de la Vologne, venez savourer le calme de la campagne, dans notre chalet de charme et de prestige, au milieu d'un jardin familial entouré d'animaux (chèvres naines, cochons nains, poules, chiens, chats…) avec vue dégagée sur les montagnes.

Chalet chaleureux et prestigieux alliant le confort moderne à la chaleur et au charme du bois pour une ambiance très cocooning.
Depuis le salon, tout comme depuis la terrasse, vous aurez une vision claire de la nature, du parc à animaux et des montagnes.

Descriptif :
 2 chambres ( 1ère chambre : lit 160x200 ; 2ème chambre : lit 160x200 et lit 90x200) 

Pièce à vivre de 28 m2 avec cuisine ouverte toute équipée (dont machine à laver-séchante,lave-vaisselle, four, micro-onde, congélateur, robot culinaire...). Équipements modernes (Tv écran plat, enceinte Bluetooth, lecteur DVD, Wifi et internet gratuit).  
Chauffage au sol. Salle de douche, WC séparé. 
Terrasse privée exposée Sud-Ouest de 30m2, avec pergola, parasol, barbecue et transat. 
Jeux de société, livres de qualité, jeux d'enfants à l'extérieur.

Charges (eau et électricité)et chauffage inclus.
Linge de lit et de toilettes inclus. Les lits sont faits à votre arrivée.

Ménage en option, sous conditions : Le chalet doit être rendu propre, poubelles vidées et vaisselle faite, comme à l'arrivée. Sinon, retenue de 80 euros sur le dépôt de garantie.

Mise à disposition gratuitement pour bébé et sur simple demande de :
lit pliant avec matelas, transat-chaise haute, pot, réducteur Wc, veilleuse, baignoire, bavoir, vaisselle...

Les amoureux de la nature ne s'y tromperont pas. Ils trouveront leur bonheur auprès de la nature et du calme qui les entourent, ainsi que par les adorables animaux et le charme des lieux.",https://data.datatourisme.fr/10/b191aa1a-4e43-39fc-9d7b-36d6aab2e3e6
Chalet Les Charmalynes - 1,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1493275082747,6.78123496895603,755 rue David,88640#Granges-Aumontzey,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-09,#https://www.lescharmalynes.com/,4 étoiles#Classement officiel des hébergements touristiques|4 épis / Premium#Gîtes de France,"A 10 minutes de Gérardmer, joli chalet indépendant de plain-pied sur terrain clos par un portail, de plus de 5000 m2. 
Au cœur de la vallée de la Vologne, venez savourer le calme de la campagne, dans notre chalet de charme et de prestige, au milieu d'un jardin familial entouré d'animaux (chèvres naines, cochons nains, poules, chiens, chats…) avec vue dégagée sur les montagnes.

Chalet chaleureux et prestigieux alliant le confort moderne à la chaleur et au charme du bois pour une ambiance très cocooning.
Depuis le salon, tout comme depuis la terrasse, vous aurez une vision claire de la nature, du parc à animaux et des montagnes.

Descriptif :
 2 chambres ( 1ère chambre : lit 160x200 ; 2ème chambre : lit 160x200 et lit 90x200) 

Pièce à vivre de 28 m2 avec cuisine ouverte toute équipée (dont machine à laver-séchante,lave-vaisselle, four, micro-onde, congélateur, robot culinaire...). Équipements modernes (Tv écran plat, enceinte Bluetooth, lecteur DVD, Wifi et internet gratuit).  
Chauffage au sol. Salle de douche, WC séparé. 
Terrasse privée exposée Sud-Ouest de 30m2, avec pergola, parasol, barbecue et transat. 
Jeux de société, livres de qualité, jeux d'enfants à l'extérieur.

Charges (eau et électricité)et chauffage inclus.
Linge de lit et de toilettes inclus. Les lits sont faits à votre arrivée.

Ménage en option, sous conditions : Le chalet doit être rendu propre, poubelles vidées et vaisselle faite, comme à l'arrivée. Sinon, retenue de 80 euros sur le dépôt de garantie.

Mise à disposition gratuitement pour bébé et sur simple demande de :
lit pliant avec matelas, transat-chaise haute, pot, réducteur Wc, veilleuse, baignoire, bavoir, vaisselle...

Les amoureux de la nature ne s'y tromperont pas. Ils trouveront leur bonheur auprès de la nature et du calme qui les entourent, ainsi que par les adorables animaux et le charme des lieux.",https://data.datatourisme.fr/10/00bd935e-dffb-3612-8a4e-6c8b65ed2188
Les Charmalynes - Le grand chalet,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1493369779539,6.78123854722136,755 rue David,88640#Granges-Aumontzey,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-09,#https://www.lescharmalynes.com/,4 étoiles#Classement officiel des hébergements touristiques|4 épis / Premium#Gîtes de France,"Chalet familial haut de gamme de plain-pied, dans une ambiance moderne et cocooning à la décoration épurée et confortable grâce au mobilier et aux couleurs choisis avec soin. 
Depuis le salon, tout comme la terrasse, vous aurez un panorama sur le parc à animaux et les montagnes ainsi que sur le terrain familial arboré de plus de 5000 m2. Celui-ci abrite les 3 chalets en location sans aucun vis à vis, ainsi que la maison des propriétaires. 
Un petit jardin cultivé est à votre disposition (fruits et légumes) selon la saison. 
Les petits et les grands pourront se défouler ou se détendre grâce à : une cabane ludique aménagée, une balançoire, un toboggan, une aire de jeux, un échiquier géant, une table de ping-pong ...
Les animaux du domaine seront ravis de se faire câliner et de jouer avec vous ! Tout a été pensé pour que votre séjour soit le plus agréable possible et vous laisse une trace indélébile ! Des douceurs vous attendent à votre arrivée ! Vous pourrez prendre le temps de les déguster et ensuite en acheter si le cœur vous en dit ! Toutes ces délicieuses petites gourmandises sont FAITES MAISON, grâce aux fruits et aux légumes du jardin familial, préparées par Marylène, votre Hôte.

Chalet indépendant de 104 m², de plain-pied, pouvant accueillir 8 personnes + 1 bébé (max 6 adultes). 3 chambres spacieuses ( 1ère chambre : lit 160x200 ; 2ème chambre : lit 160x200, et équipement confortable pour bébé; 3ème chambre : lit 160x200 et un lit superposé 2 personnes 90x200). Dressings attenants. Buanderie. Grande entrée. Places de parking sécurisées.

Pièce à vivre spacieuse, confortable et moderne de 42 m2 avec cuisine ouverte toute équipée (dont Lave-vaisselle, four, micro-onde, congélateur, robot culinaire...). 
Terrasse privée exposée Sud-Ouest de 50 m2, avec salon de jardin, pergola, barbecue et transat. 
Chauffage au sol. Salle de douche avec double vasque, grande douche italienne de 160x100, WC séparé. Terrain clos par un portail, de plus de 5000 m². 
Équipement moderne (TV connectée écran plat , enceinte Bluetooth, lecteur DVD, TV dans chaque chambre…). 
Wifi et internet gratuit. Jeux de société, livres de qualité, jeux d'enfants à l'extérieur. 
Charges comprises. Draps inclus et lits faits à l'arrivée. Linge de maison inclus. Linge de toilette inclus. 
Nos amis les chiens sont acceptés selon certaines conditions (4€ par jour, par animal).",https://data.datatourisme.fr/10/1ff3426f-22b4-3aa9-9992-eb1fcf148c3d
Gîte des Couchères,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1145487,6.40668370000003,669 Couchères,88220#Uriménil,,,OT EPINAL ET SA REGION,Système d’information touristique Lorrain,2026-01-21,#,4 étoiles#Classement officiel des hébergements touristiques,"A quelques kilomètres des stations thermales, dans un cadre naturel agréable, nous vous proposons 4 chambres confortables pour passer un agréable séjour. Le gîte bénéficie d'une salle de réunion à votre disposition.
Lors de votre venue, n’hésitez pas à découvrir notre territoire, avec ses lieux culturels ou ses nombreuses randonnées idéales pour se ressourcer.",https://data.datatourisme.fr/10/86fc2557-c92f-3ce8-aac2-b892cec008be
Appartement Aux bonheurs du lac,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0715891,6.8870367,7 Chemin de la Fouillante,88400#Gérardmer,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2025-10-31,#http://www.auxbonheursdegerardmer.fr/,4 étoiles#Classement officiel des hébergements touristiques|Accueil Vélo#France Vélo Tourisme|3 épis / Confort#Gîtes de France,"""Aux bonheurs du Lac"" vous accueille dans un environnement chaleureux et face au lac.
Vous pourrez vous détendre en plein air sur la terrasse et dans le jardin privatif. Vous pourrez profiter du BBQ, bain de soleil, salon de jardin… 
Les lits seront faits à votre arrivée et le linge de toilette sera à votre disposition.
Situé à 750 m d’altitude, vous pourrez aller au centre-ville de Gérardmer à pied, vous rendre au pied des pistes de ski nordique et alpin rapidement.

Descriptif :
Grande pièce à vivre avec coin salon comprenant une télé avec plus de 800 chaînes françaises et étrangères et cuisine entièrement équipée, deux chambres avec couchage et linge de qualité. Une salle de bain avec douche à l'italienne, sauna et une toilette.
Local à ski et vélos. 
Sur demande, possibilité de mettre à disposition tout l'équipement pour bébé (chaise haute, lit bébé)

Pour les périodes hivernales, il est obligatoire d'avoir un équipement adapté pour votre véhicule en cas de chute de neige (chaînes, pneus neige) .",https://data.datatourisme.fr/10/51847e49-d399-3921-b09a-c5ac4f5319f3
Maison mitoyenne 10 personnes - Les Flamboyants,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.8837450975779,6.84991439999998,49 rue du 19ème BCP,88540#Bussang,,,OT COMMUNAUTAIRE DES BALLONS DES HAUTES VOSGES,Système d’information touristique Lorrain,2026-02-03,#https://www.ballons-hautes-vosges.com/bussang/maison-mitoyenne/maison-mitoyenne.html,4 étoiles#Classement officiel des hébergements touristiques,"Maison mitoyenne. 7 pièces dont 6 chambres, cuisine indépendante. Chambre 1 : 1 lit 140/190cm, chambre 2 : 1 lit 140/190cm, chambre 3 : 1 lit 140/190cm et 1 lit 1 personne, chambre 4 : 1 lit140/190cm, chambre 5 : 1 lit 140/190cm, chambre 6 : 1 lit 140/190cm. Séjour sur 2 niveaux avec salle à manger et salon. Salle de bains 1 avec douche à l’italienne au 1er niveau, salle de bains 2 avec 1 baignoire, 1 douche et 1 WC au 2ème niveau. 1 WC indépendant. Chaise haute, lit bébé, baignoire, siège de table, réducteur wc. 30 marches pour accéder à la location.",https://data.datatourisme.fr/10/e0538303-a26d-3afb-8506-f71d0044516a
Appartement Hôtel de Rennel,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.697690528579,6.17881144311696,29 Grande rue,54000#Nancy,,,DESTINATION NANCY,Système d’information touristique Lorrain,2025-04-07,#,4 étoiles#Classement officiel des hébergements touristiques,"Au coeur de la Ville Vieille, sur la célèbre Grande Rue, un appartement de 80 m² au rez-de-chaussée d'un Hôtel Particulier du XVIe siècle classé aux monuments historiques, a été totalement rénové afin d'offrir le confort de la modernité dans la chaleur des vieilles pierres. Cuisine américaine haut de gamme, séjour avec sofa, TV HD, lecteur DVD, station Ipod, internet wifi. 2 chambres (1 lit 160x200, 2 lits 90x190) dont une avec dressing et bureau attenant, salle de bains avec baignoire et douche à l'italienne, buanderie (lave-linge et sèche-linge) avec WC. Chauffage central gaz, prix toutes charges comprises. Draps, linge de toilette et de maison fournis, lits faits à l'arrivée, ménage inclus. 

Depuis votre chambre, vue imprenable sur la cour intérieure de l'hôtel de Rennel avec son puits et ses sculptures classées. Vous êtes au centre de l'offre culturelle de la Cité Ducale avec le Musée Lorrain et la Place de la Carrière à moins de 50 mètres, la Place Stanislas, l'Opéra et le Musée des Beaux Arts à 200 mètres. Mais avant cela, vous bénéficiez de l'ambiance de la Grande Rue avec ses nombreux restaurants, ses terrasses de cafés et tous les commerces (boulangerie, boucheries, supérette, boutique souvenir, pharmacie, etc) dont vous aurez besoin.",https://data.datatourisme.fr/10/04f6ee18-a72f-3a46-83db-062a2a0d6e66
Meublé - gîte le champ-hêtre,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.9577741,6.30603559999997,7 rue sur les censeaux,88240#Le Clerjus,,,OT EPINAL ET SA REGION,Système d’information touristique Lorrain,2025-12-20,#http://www.clevacances.com/fr/locationvacances/lorraine/vosges/leclerjus-35385/gite_le_champ_hetre_a_le_clerjus_10_min_des_thermes_de_bains_les_bains/39918,4 étoiles#Classement officiel des hébergements touristiques|3 Clés#Clévacances,"Dans les Vosges du Sud, au pied du Massif Vosgien, au calme de la campagne et entre les thermes de Bains-les-Bains (8km), Plombières-les-Bains (14km) et Luxeuil-les-Bains (21km), vous logerez dans un appartement de la maison du propriétaire avec son jardin et entrée indépendante. Location pour 4 ou 6 personnes.

Vous disposerez de deux belles chambres indépendants avec lits doubles et en mezzanine deux lits simples. Cuisiné équipée et salon avec télévision, poêle à bois en rez-de-jardin et deuxième salon de lecture à l'étage. Salle d'eau avec vasque, douche italienne et WC.

Jardin privatif aménagé avec salon de jardin, barbecue et terrasse. Local fermé possible pour skis / vélos / motos.",https://data.datatourisme.fr/10/083c25a9-4b4d-38c0-abbf-d14131c7df47
Meublé petitcolas philippe et bénédicte - la parenthèse,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.2083533,5.94652680000002,La Parenthèse 53 rue Jacques Ducrot,88800#Vittel,,,DESTINATION VITTEL-CONTREXEVILLE,Système d’information touristique Lorrain,2025-12-24,#,4 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Au coeur du quartier thermal, ressourcez-vous dans une maison récente de plain-pied à la décoration raffinée. Grand salon, salle à manger/cuisine lumineux et ouvert sur terrasse. Jardin avec pergola. Parking privatif avec borne électrique. 2 chambres spacieuses.
Notre maison est labellisée 4 clés.
.",https://data.datatourisme.fr/10/0658bcf7-0062-34af-99c9-1554f6e9811e
Gîte de l'Effraie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,49.1499269,5.53099420000001,2 Rue du Pressoir,55400#Châtillon-sous-les-Côtes,,,MEUSE ATTRACTIVITE,Système d’information touristique Lorrain,2026-01-29,#http://aulogisdeschouettes.fr/,4 étoiles#Classement officiel des hébergements touristiques,"Gîte dans un ancien corps de ferme, alliant confort et modernité, au cœur de la campagne meusienne, pour des vacances nature.
Peut être loué avec le gîte de la chevêche, dans la même bâtisse, pour disposer d'une capacité de 10 personnes.
En supplément vous aurez accès au jacuzzi.
Espace jeux avec billard et baby-foot.",https://data.datatourisme.fr/10/0426d257-4a70-31fe-a33d-33dd233bb55e
Gîte  au Fil des Pages,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.7799265,6.53081939999993,8 place Mesny,57630#Vic-sur-Seille,,,OT DU PAYS SAULNOIS,Système d’information touristique Lorrain,2026-01-30,#,4 étoiles#Classement officiel des hébergements touristiques|4 épis / Premium#Gîtes de France,"Idéalement situé entre Nancy, Metz et Sarrebourg, dans la première commune de Lorraine à être labellisée Petite Cité de Caractère, ce gîte de 150m² à l'esprit loft et abritant une bibliothèque, au sein d'un vaste parc clos arboré aux essences variées, vous accueille dans l'enceinte de notre -Château d'Hôtes- du XIXème siècle mêlant tout à la fois élégance et classicisme. Les tours du Châtelet, porte extérieure remarquable antique et historique du Château des Evêques de Metz, font partie de votre décor quotidien.",https://data.datatourisme.fr/10/040d493e-b2b3-3d94-9bf6-a1e01b91c579
Gîte la promenade des dames - 14 personnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0276705,6.6191241,327 Chemin de la Promenade des Dames,88200#Saint-Étienne-lès-Remiremont,,,OT REMIREMONT,Système d’information touristique Lorrain,2025-12-20,#http://lapromenadedesdames.fr/,4 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Ancienne ferme entièrement rénovée de grand confort, située dans un cadre de nature à 500m d'altitude à proximité du lieu-dit ""Saint-Romary"" et du site historique du ""Saint-Mont"", exposée est/sud/ouest (soleil du matin au soir) avec vue panoramique sur la vallée de Remiremont.

Gîte de 357m² sur 2 niveaux. RDC : grand hall d’entrée avec billard, WC séparés, 1 salon avec grand canapé d’angle/TV/lecteur DVD, 1 salle à manger pour 14 personnes, 1 cuisine équipée, 1 salon détente/bibliothèque,1 chambre avec un lit 180X200 (ou 2 lits 90x200) avec accès terrasse/jardin, 1 chambre avec 1 lit 180x200 (ou 2 lits 90x200)/dressing/WC séparés/SDB avec baignoire et douche hydromassage/accès terrasse, 1 lingerie avec lave-linge, sèche-linge. 
1er étage : 3 chambre 2p. avec 1 lit 180x200 (ou 2 lits 90x200) chacune, 1 chambre avec 2 lits 90x200 + 1 lit 180x200, 3 SBD avec WC avec sèche-cheveux et sèche-serviettes, 1 grande salle de sport avec 2 vélos elliptiques/leg trainer/tapis d’abdo ainsi qu'une table de ping-pong, un baby-foot et un canapé convertible/ 1 salon en mezzanine.

Fourniture du linge (lits, serviettes, tapis de bain, torchons) comprise. Équipements de petit-électroménager (2 appareils à raclette, 2 appareils à fondues, 2 party crêpes, 2 gaufriers). Mise à disposition du matériel bb. Wifi. Animaux avec supplément (8€/animal/nuitée).

Grands espaces verts extérieurs, 2 terrasses, un grand auvent avec table de pique-nique/barbecue/fontaines en grès rose, un terrain de pétanque avec boules, un étang (non clôturé). Parc avec chevaux et ânes. Parking.

Possibilités de très belles balades à pieds ou vélo directement au départ du gîte situé à 300m des sentiers balisés vers le Massif du Fossard et ses nombreux sites touristiques. Proche de toutes commodités : supermarché, boulangerie, pharmacie à 2km, gare TGV de Remiremont à 4km,  pistes de ski de Gérardmer/La Bresse/Hohneck à 30km, Thermes de Plombières les Bains à 15km…",https://data.datatourisme.fr/10/6f122fca-48c6-3587-96af-730d59df9062
Appartement 6 personnes - Le Grand Clos - Proche Confiserie Bressaude,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,47.9983068,6.86039830000004,2A Route de Cornimont,88250#La Bresse,,,OT COMMUNAUTAIRE DE LA BRESSE HAUTES VOSGES,Système d’information touristique Lorrain,2026-02-03,#https://reservation.labresse.net/appartement-6-personnes-le-grand-clos-proche-confiserie-bressaude-a0471.html,4 étoiles#Classement officiel des hébergements touristiques,"À La Bresse, au cœur des Hautes Vosges, cet appartement de 100 m² accueille jusqu’à 6 personnes dans un cadre confortable et fonctionnel. Situé en rez-de-jardin d’une petite copropriété, il bénéficie d’une localisation pratique, à proximité immédiate du centre-ville et à seulement 260 m d’un arrêt de bus hivernal desservant les domaines skiables de La Bresse Hohneck et de La Bresse Lispach. L’espace de vie de 45 m² se compose d’un salon lumineux avec cheminée à insert, d’un coin repas et d’une cuisine ouverte équipée (lave-vaisselle, four, plaques gaz, micro-ondes, réfrigérateur-congélateur, cafetière classique et à dosettes, appareils à raclette, fondue et crêpière). L’hébergement comprend trois chambres, toutes équipées d’un lit double, ainsi qu’une salle de bains avec baignoire, douche et WC.
 Un lave-linge, un sèche-linge et un pack bébé (lit, chaises hautes, baignoire, matelas à langer) sont à disposition. Pour vos loisirs, l’appartement est équipé d’une télévision, lecteur DVD, chaîne hi-fi, connexion Wi-Fi et ordinateur avec accès internet. À l’extérieur, vous profiterez d’un jardin avec mobilier et barbecue. Un garage et plusieurs places de stationnement privé facilitent le séjour. Un local permet également de ranger skis ou vélos. Cet appartement à La Bresse constitue une location idéale pour des vacances à la montagne, été comme hiver, à proximité des sentiers de randonnée et des commerces du centre-ville.",https://data.datatourisme.fr/10/79a87a13-2f4c-3ada-8ab2-225a11990dd1
Chalet 8 personnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0664107,6.86008620000007,2 Rue du petit Paris,88400#Xonrupt-Longemer,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-09,#https://www.gerardmer-reservation.net/chalet-110-m-9-personnes-gerardmer-vosges.html?origine_affinage=true&mid=2&action=result&origine_affinage=true,4 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Cette location saisonnière est réservable via le service de réservation de l’office de tourisme Gérardmer Hautes Vosges. Planning des disponibilités en ligne et mise à jour en temps réel. Réservation 7j/7 et 24h/24. Paiement sécurisé en ligne par carte bancaire ou possibilité de régler par chèque, chèques vacances, e-chèques vacances et virement. Assurance annulation / villégiature / interruption de séjour en option. Nous offrons aussi la possibilité d’agrémenter votre séjour avec des activités randonnée, détente ou culturelle ; des services tels que la location de matériel sportif, d’un Pocket wifi pour garder la connexion, d’un service traiteur… Un seul interlocuteur pour organiser votre séjour !",https://data.datatourisme.fr/10/0af225ea-6981-3362-8f72-f2598e33c001
Appartement 6 personnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0487542,6.86999109999999,81 A Chemin des Bas Rupts,88400#Gérardmer,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2026-01-06,#https://www.gerardmer-reservation.net/appartement-87m-6-personnes-gerardmer-vosges.html?origine_affinage=true&mid=2&action=result&origine_affinage=true,4 étoiles#Classement officiel des hébergements touristiques,"Cette location saisonnière est réservable via le service de réservation de l’office de tourisme Gérardmer Hautes Vosges. Planning des disponibilités en ligne et mise à jour en temps réel. Réservation 7j/7 et 24h/24. Paiement sécurisé en ligne par carte bancaire ou possibilité de régler par chèque, chèques vacances, e-chèques vacances et virement. Assurance annulation / villégiature / interruption de séjour en option. Nous offrons aussi la possibilité d’agrémenter votre séjour avec des activités randonnée, détente ou culturelle ; des services tels que la location de matériel sportif, d’un Pocket wifi pour garder la connexion, d’un service traiteur… Un seul interlocuteur pour organiser votre séjour !",https://data.datatourisme.fr/10/70322dd7-9ac0-3ed1-8434-ba0a1cb7e8f9
Appartement 8 personnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0487542,6.86999109999999,81 A Chemin des Bas Rupts,88400#Gérardmer,,,OT COMMUNAUTAIRE GERARDMER HAUTES VOSGES,Système d’information touristique Lorrain,2026-01-06,#https://www.gerardmer-reservation.net/appartement-86m-6-personnes-gerardmer-vosges.html?origine_affinage=true&mid=2&action=result&origine_affinage=true,4 étoiles#Classement officiel des hébergements touristiques,"Cette location saisonnière est réservable via le service de réservation de l’office de tourisme Gérardmer Hautes Vosges. Planning des disponibilités en ligne et mise à jour en temps réel. Réservation 7j/7 et 24h/24. Paiement sécurisé en ligne par carte bancaire ou possibilité de régler par chèque, chèques vacances, e-chèques vacances et virement. Assurance annulation / villégiature / interruption de séjour en option. Nous offrons aussi la possibilité d’agrémenter votre séjour avec des activités randonnée, détente ou culturelle ; des services tels que la location de matériel sportif, d’un Pocket wifi pour garder la connexion, d’un service traiteur… Un seul interlocuteur pour organiser votre séjour !",https://data.datatourisme.fr/10/628ecddb-82df-350f-b08f-33640d8c886d
